,time,tavg,tmin,tmax,prcp,snow,wspd,airport
6651,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MDT
6652,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,CHA
6653,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,FAR
6654,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,FAR
6655,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,PIA
6656,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,PIA
6657,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,DHN
6658,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,DHN
6659,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,DHN
6660,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,DHN
6661,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,DHN
6662,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,DHN
6663,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,OAJ
6664,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,OAJ
6665,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,OAJ
6666,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,OAJ
6667,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,OAJ
6668,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,OAJ
6669,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,EWN
6670,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,EWN
6671,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,EWN
6672,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,EWN
6673,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,EWN
6674,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,EWN
6675,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,EWN
6676,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,EWN
6677,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,EWN
6678,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,EWN
6679,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,EWN
6680,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,EWN
6681,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,EWN
6682,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,EWN
6683,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,EWN
6684,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,EWN
6685,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,EWN
6686,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,EWN
6687,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,EWN
6688,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,EWN
6689,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,EWN
6690,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,EWN
6691,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,EWN
6692,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,EWN
6693,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,EWN
6694,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,EWN
6695,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,EWN
6696,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,EWN
6697,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,EWN
6698,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,EWN
6699,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,EWN
6700,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,AGS
6701,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,AGS
6702,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,AGS
6703,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,AGS
6704,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MDT
6705,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,MDT
6706,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,MDT
6707,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,MDT
6708,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,MDT
6709,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,MDT
6710,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,MDT
6711,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,MDT
6712,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,MDT
6713,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,BQK
6714,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,RST
6715,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,RST
6716,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,RST
6717,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RST
6718,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RST
6719,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,ABY
6720,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,HSV
6721,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,TLH
6722,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,TLH
6723,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,TLH
6724,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,TLH
6725,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,TLH
6726,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,TLH
6727,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,TLH
6728,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,TLH
6729,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,GTR
6730,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,GTR
6731,2017-01-09,-4.5,-8.2,0.6,0.0,30.0,7.6,GTR
6732,2017-01-10,0.9,-6.0,10.6,0.0,0.0,7.9,GTR
6733,2017-01-11,8.7,5.0,14.4,0.8,0.0,6.8,GTR
6734,2017-01-12,14.3,7.8,21.7,0.0,0.0,16.6,GTR
6735,2017-01-13,17.2,11.1,25.6,0.0,0.0,8.3,GTR
6736,2017-01-15,12.5,6.1,20.6,0.0,0.0,9.0,GTR
6737,2017-01-16,12.1,10.0,12.2,0.0,0.0,8.6,GTR
6738,2017-01-17,12.1,9.4,17.8,0.0,0.0,11.9,GTR
6739,2017-01-18,18.5,6.1,23.9,0.0,0.0,14.4,GTR
6740,2017-01-19,11.5,1.1,18.9,0.0,0.0,7.2,GTR
6741,2017-01-20,13.5,10.6,16.7,2.3,0.0,8.6,GTR
6742,2017-01-21,12.6,11.7,13.9,25.1,0.0,8.3,GTR
6743,2017-01-22,14.0,12.2,17.8,18.8,0.0,13.7,GTR
6744,2017-01-23,11.7,7.8,13.3,30.0,0.0,11.5,GTR
6745,2017-01-24,11.3,4.4,18.9,0.0,0.0,10.4,GTR
6746,2017-01-25,11.1,1.7,23.3,0.0,0.0,12.2,GTR
6747,2017-01-26,16.1,3.9,19.4,0.3,0.0,19.4,GTR
6748,2017-01-27,5.3,-2.1,11.1,0.0,0.0,11.2,GTR
6749,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,GTR
6750,2017-01-29,6.1,0.6,12.2,0.0,0.0,16.2,GTR
6751,2017-01-30,4.3,-2.7,10.0,0.0,0.0,9.7,GTR
6752,2017-01-31,8.7,1.1,21.1,0.0,0.0,15.5,GTR
6753,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,BMI
6754,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,BMI
6755,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,BMI
6756,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,BMI
6757,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BMI
6758,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BMI
6759,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BMI
6760,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,GTR
6761,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,ELM
6762,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,ELM
6763,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,ELM
6764,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ELM
6765,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ELM
6766,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ELM
6767,2017-01-02,10.0,8.9,11.7,22.4,0.0,11.2,SCE
6768,2017-01-01,6.8,3.9,10.0,12.4,0.0,9.0,GTR
6769,2017-01-03,9.6,8.3,13.3,17.5,0.0,7.9,GTR
6770,2017-01-04,11.6,1.1,15.6,0.0,0.0,10.1,GTR
6771,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,GTR
6772,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,GTR
6773,2017-01-14,14.7,7.8,17.2,0.0,0.0,10.4,TLH
6774,2017-01-28,3.5,-2.7,11.1,0.0,0.0,12.2,TLH
6775,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ISN
6776,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,HLN
6777,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,DLH
6778,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SUN
6779,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MFR
6780,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RAP
6781,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,PSC
6782,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BIS
6783,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MBS
6784,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MSO
6785,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,FCA
6786,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,GFK
6787,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,GTF
6788,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,LSE
6789,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MDW
6790,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,TVC
6791,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,CMX
6792,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,EAU
6793,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SBP
6794,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SBA
6795,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,GCC
6796,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RKS
6797,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MKG
6798,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MRY
6799,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,PAH
6800,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,DVL
6801,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,JMS
6802,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,LAR
6803,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,OTH
6804,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,HYS
6805,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,SGU
6806,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,IDA
6807,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ASE
6808,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,FAT
6809,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RDD
6810,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ACV
6811,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BFL
6812,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RDM
6813,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MMH
6814,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,LWS
6815,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,PLN
6816,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ABR
6817,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,GJT
6818,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,APN
6819,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ESC
6820,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BJI
6821,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,CPR
6822,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BRD
6823,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,ITH
6824,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BTM
6825,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,CDC
6826,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,COD
6827,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,BGM
6828,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,TWF
6829,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,HIB
6830,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,INL
6831,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,PIH
6832,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,CIU
6833,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,EKO
6834,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,MQT
6835,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,IMT
6836,2017-01-05,4.5,-2.1,7.8,0.0,0.0,8.6,RHI
6837,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,YUM
6838,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,FLG
6839,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,FAT
6840,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RDM
6841,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,GJT
6842,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ASE
6843,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BFL
6844,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SBA
6845,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SBP
6846,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MRY
6847,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ROW
6848,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SAF
6849,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SGU
6850,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,GFK
6851,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RAP
6852,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MOT
6853,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MSO
6854,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,IDA
6855,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,PSC
6856,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BIS
6857,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,SUN
6858,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,FCA
6859,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MBS
6860,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,DLH
6861,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,GTF
6862,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,HLN
6863,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MFR
6864,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ISN
6865,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,LSE
6866,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,TVC
6867,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,CMX
6868,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,EAU
6869,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,GCC
6870,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RKS
6871,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MKG
6872,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,PAH
6873,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,DVL
6874,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,JMS
6875,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,LAR
6876,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,OTH
6877,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,HYS
6878,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RDD
6879,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ACV
6880,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MMH
6881,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,LWS
6882,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,PLN
6883,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ABR
6884,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,APN
6885,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ESC
6886,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BJI
6887,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,CPR
6888,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BRD
6889,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,ITH
6890,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BTM
6891,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,CDC
6892,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,COD
6893,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,BGM
6894,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,TWF
6895,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,HIB
6896,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,INL
6897,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,PIH
6898,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,CIU
6899,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,EKO
6900,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,MQT
6901,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,IMT
6902,2017-01-06,4.7,-0.5,6.7,5.8,0.0,11.2,RHI
6903,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,YUM
6904,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,FAT
6905,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,FLG
6906,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RDM
6907,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,GJT
6908,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SBA
6909,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ASE
6910,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BFL
6911,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SBP
6912,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MRY
6913,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ROW
6914,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SAF
6915,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SGU
6916,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,FCA
6917,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,DLH
6918,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SUN
6919,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,IDA
6920,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,TWF
6921,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BIS
6922,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MBS
6923,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,PSC
6924,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,SBN
6925,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,LSE
6926,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RAP
6927,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,GFK
6928,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,GTF
6929,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MSO
6930,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,HLN
6931,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MFR
6932,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ISN
6933,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,TVC
6934,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RST
6935,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MOT
6936,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,AZO
6937,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,CMX
6938,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,EAU
6939,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,GCC
6940,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RKS
6941,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MKG
6942,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,DVL
6943,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,JMS
6944,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,LAR
6945,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,HYS
6946,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,PAH
6947,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ACV
6948,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MMH
6949,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RDD
6950,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,COD
6951,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,CIU
6952,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ABR
6953,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,APN
6954,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ESC
6955,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BJI
6956,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,CPR
6957,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,CDC
6958,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,EKO
6959,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,LWS
6960,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,HIB
6961,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,INL
6962,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BGM
6963,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,IMT
6964,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,RHI
6965,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,MQT
6966,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BRD
6967,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,PIH
6968,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,BTM
6969,2017-01-07,-0.7,-7.1,0.6,9.9,30.0,17.6,ITH
6970,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,YUM
6971,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,FLG
6972,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,FAT
6973,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,RDM
6974,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,GJT
6975,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,ASE
6976,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,BFL
6977,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SBA
6978,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SBP
6979,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MRY
6980,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,ROW
6981,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SAF
6982,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SGU
6983,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,ILM
6984,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,TVC
6985,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SBN
6986,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,SUN
6987,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,TWF
6988,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,FWA
6989,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,IDA
6990,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,DLH
6991,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MBS
6992,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,PSC
6993,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MOT
6994,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,RAP
6995,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,GFK
6996,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,GTF
6997,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MSO
6998,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,AZO
6999,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,HLN
7000,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MFR
7001,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,ISN
7002,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,CMX
7003,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,EAU
7004,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,GCC
7005,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,RKS
7006,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,MKG
7007,2017-01-08,-5.3,-9.9,0.0,0.0,30.0,9.7,PAH
